-----
{
 "description": "This data provides year-wise district level achievements as on 18th April 2013 under Nirmal Bharat Abhiyan (NBA) Programme of Ministry of Drinking Water and Sanitation.", 
 "file_name": "NBA-YearwiseCountryLevelAcheivement_1.xls", 
 "title": "Nirmal Bharat Abhiyan - Year-wise District Level Achievements As On 18th April 2013 ", 
 "url": "http://data.gov.in/sites/default/files/NBA-YearwiseCountryLevelAcheivement_1.xls"
}
-----
"State Name","District Name","Financial Year","IHHL_BPL","IHHL_APL","Total IHHL(APL+BPL)","IHHL_BPL_SC","IHHL_BPL_ST","Sanitary_Complex","School_Toilets","Anganwadi_Toilets"
"TAMIL NADU","KANCHIPURAM","2009-2010",19769.0,2200.0,21969.0,258.0,0.0,2.0,14.0,1.0
"TAMIL NADU","KANCHIPURAM","2010-2011",14724.0,3800.0,18524.0,0.0,0.0,0.0,88.0,3.0
"TAMIL NADU","KANCHIPURAM","2011-2012",11104.0,12028.0,23132.0,0.0,0.0,21.0,74.0,10.0
"TAMIL NADU","KANCHIPURAM","2012-2013",9395.0,6472.0,15867.0,0.0,0.0,0.0,40.0,165.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2001-2002",15600.0,0.0,15600.0,0.0,0.0,6.0,97.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2003-2004",19214.0,0.0,19214.0,1953.0,357.0,4.0,175.0,330.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2004-2005",2913.0,6916.0,9829.0,0.0,0.0,3.0,0.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2005-2006",6046.0,0.0,6046.0,565.0,351.0,0.0,34.0,4.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2006-2007",6867.0,0.0,6867.0,319.0,138.0,0.0,70.0,4.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2007-2008",6261.0,0.0,6261.0,167.0,71.0,3.0,43.0,19.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2008-2009",8261.0,0.0,8261.0,8.0,5.0,1.0,2.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2009-2010",7294.0,0.0,7294.0,4.0,2.0,1.0,1.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2010-2011",4566.0,127.0,4693.0,0.0,0.0,1.0,0.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2011-2012",5177.0,0.0,5177.0,0.0,0.0,2.0,5.0,0.0
"TAMIL NADU","KANYAKUMARI(NAGERCOIL)","2012-2013",2623.0,182.0,2805.0,0.0,0.0,0.0,2.0,27.0
"TAMIL NADU","KARUR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KARUR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KARUR","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KARUR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KARUR","2003-2004",31033.0,0.0,31033.0,9593.0,0.0,60.0,431.0,365.0
"TAMIL NADU","KARUR","2004-2005",24694.0,0.0,24694.0,0.0,0.0,36.0,0.0,7.0
"TAMIL NADU","KARUR","2005-2006",2400.0,51779.0,54179.0,400.0,0.0,0.0,80.0,0.0
"TAMIL NADU","KARUR","2006-2007",11565.0,0.0,11565.0,4376.0,0.0,0.0,70.0,0.0
"TAMIL NADU","KARUR","2007-2008",16000.0,0.0,16000.0,7857.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KARUR","2008-2009",10923.0,1000.0,11923.0,5825.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KARUR","2009-2010",8665.0,0.0,8665.0,4062.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KARUR","2010-2011",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KARUR","2011-2012",0.0,1740.0,1740.0,0.0,0.0,2.0,77.0,47.0
"TAMIL NADU","KARUR","2012-2013",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KRISHNAGIRI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KRISHNAGIRI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KRISHNAGIRI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KRISHNAGIRI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KRISHNAGIRI","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","KRISHNAGIRI","2004-2005",52681.0,0.0,52681.0,13333.0,0.0,0.0,710.0,724.0
"TAMIL NADU","KRISHNAGIRI","2005-2006",1592.0,69472.0,71064.0,73.0,0.0,335.0,9.0,0.0
"TAMIL NADU","KRISHNAGIRI","2006-2007",6947.0,71.0,7018.0,58.0,0.0,2.0,873.0,13.0
"TAMIL NADU","KRISHNAGIRI","2007-2008",27550.0,31.0,27581.0,695.0,0.0,0.0,257.0,6.0
"TAMIL NADU","KRISHNAGIRI","2008-2009",15051.0,0.0,15051.0,1306.0,169.0,0.0,86.0,1.0
"TAMIL NADU","KRISHNAGIRI","2009-2010",10059.0,476.0,10535.0,777.0,711.0,0.0,104.0,4.0
"TAMIL NADU","KRISHNAGIRI","2010-2011",16131.0,50.0,16181.0,1398.0,563.0,0.0,62.0,4.0
"TAMIL NADU","KRISHNAGIRI","2011-2012",7863.0,870.0,8733.0,814.0,369.0,0.0,322.0,50.0
"TAMIL NADU","KRISHNAGIRI","2012-2013",11948.0,336.0,12284.0,1716.0,385.0,0.0,136.0,64.0
"TAMIL NADU","MADURAI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","MADURAI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","MADURAI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","MADURAI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","MADURAI","2003-2004",18419.0,0.0,18419.0,2879.0,0.0,0.0,405.0,385.0
"TAMIL NADU","MADURAI","2004-2005",6581.0,0.0,6581.0,2033.0,0.0,443.0,0.0,0.0
"TAMIL NADU","MADURAI","2005-2006",13029.0,83619.0,96648.0,1090.0,0.0,1.0,432.0,271.0
"TAMIL NADU","MADURAI","2006-2007",12143.0,6361.0,18504.0,200.0,0.0,0.0,88.0,88.0
"TAMIL NADU","MADURAI","2007-2008",21315.0,0.0,21315.0,1747.0,0.0,0.0,87.0,43.0
"TAMIL NADU","MADURAI","2008-2009",11118.0,0.0,11118.0,2819.0,0.0,0.0,46.0,18.0
"TAMIL NADU","MADURAI","2009-2010",10415.0,0.0,10415.0,3653.0,0.0,0.0,0.0,0.0
"TAMIL NADU","MADURAI","2010-2011",12442.0,7776.0,20218.0,4271.0,0.0,0.0,0.0,0.0
"TAMIL NADU","MADURAI","2011-2012",9763.0,13570.0,23333.0,3177.0,0.0,0.0,0.0,0.0
"TAMIL NADU","MADURAI","2012-2013",11923.0,0.0,11923.0,3980.0,0.0,0.0,478.0,49.0
"TAMIL NADU","NAGAPATTINAM","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NAGAPATTINAM","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NAGAPATTINAM","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NAGAPATTINAM","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NAGAPATTINAM","2003-2004",9082.0,0.0,9082.0,3960.0,15.0,0.0,115.0,58.0
"TAMIL NADU","NAGAPATTINAM","2004-2005",9832.0,0.0,9832.0,4653.0,9.0,0.0,111.0,328.0
"TAMIL NADU","NAGAPATTINAM","2005-2006",21900.0,65768.0,87668.0,10925.0,0.0,0.0,273.0,1.0
"TAMIL NADU","NAGAPATTINAM","2006-2007",6807.0,0.0,6807.0,1992.0,0.0,1.0,5.0,13.0
"TAMIL NADU","NAGAPATTINAM","2007-2008",17153.0,102.0,17255.0,4121.0,0.0,0.0,116.0,52.0
"TAMIL NADU","NAGAPATTINAM","2008-2009",7562.0,0.0,7562.0,7562.0,0.0,0.0,339.0,57.0
"TAMIL NADU","NAGAPATTINAM","2009-2010",8462.0,0.0,8462.0,6104.0,0.0,0.0,57.0,31.0
"TAMIL NADU","NAGAPATTINAM","2010-2011",11729.0,14279.0,26008.0,7037.0,0.0,0.0,23.0,24.0
"TAMIL NADU","NAGAPATTINAM","2011-2012",5928.0,3482.0,9410.0,2799.0,0.0,0.0,3.0,59.0
"TAMIL NADU","NAGAPATTINAM","2012-2013",5402.0,2207.0,7609.0,2018.0,0.0,0.0,141.0,23.0
"TAMIL NADU","NAMAKKAL","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NAMAKKAL","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NAMAKKAL","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NAMAKKAL","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NAMAKKAL","2003-2004",20302.0,526.0,20828.0,4568.0,835.0,15.0,296.0,170.0
"TAMIL NADU","NAMAKKAL","2004-2005",6449.0,3590.0,10039.0,3866.0,314.0,11.0,275.0,308.0
"TAMIL NADU","NAMAKKAL","2005-2006",28916.0,5937.0,34853.0,5625.0,1962.0,12.0,177.0,12.0
"TAMIL NADU","NAMAKKAL","2006-2007",10983.0,55583.0,66566.0,3229.0,700.0,4.0,25.0,6.0
"TAMIL NADU","NAMAKKAL","2007-2008",16605.0,0.0,16605.0,4961.0,1181.0,6.0,134.0,115.0
"TAMIL NADU","NAMAKKAL","2008-2009",10126.0,0.0,10126.0,2922.0,680.0,2.0,0.0,0.0
"TAMIL NADU","NAMAKKAL","2009-2010",9269.0,0.0,9269.0,2943.0,648.0,0.0,0.0,0.0
"TAMIL NADU","NAMAKKAL","2010-2011",11032.0,596.0,11628.0,2934.0,1046.0,0.0,0.0,0.0
"TAMIL NADU","NAMAKKAL","2011-2012",3856.0,3210.0,7066.0,434.0,126.0,0.0,120.0,42.0
"TAMIL NADU","NAMAKKAL","2012-2013",0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,20.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2003-2004",763.0,0.0,763.0,286.0,95.0,22.0,279.0,62.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2004-2005",13594.0,21010.0,34604.0,2585.0,623.0,0.0,218.0,130.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2005-2006",1081.0,0.0,1081.0,217.0,53.0,3.0,244.0,8.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2006-2007",2200.0,0.0,2200.0,0.0,0.0,0.0,4.0,0.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2007-2008",5598.0,0.0,5598.0,1327.0,233.0,3.0,35.0,8.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2008-2009",5070.0,613.0,5683.0,66.0,10.0,14.0,24.0,16.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2009-2010",1670.0,0.0,1670.0,238.0,0.0,0.0,1.0,1.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2010-2011",1331.0,510.0,1841.0,0.0,0.0,1.0,0.0,1.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2011-2012",2489.0,270.0,2759.0,0.0,0.0,15.0,34.0,44.0
"TAMIL NADU","NILGIRIS(UDHAGAMANDALAM)","2012-2013",747.0,0.0,747.0,0.0,0.0,1.0,0.0,0.0
"TAMIL NADU","PERAMBALUR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PERAMBALUR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PERAMBALUR","2001-2002",2036.0,0.0,2036.0,0.0,0.0,11.0,313.0,191.0
"TAMIL NADU","PERAMBALUR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PERAMBALUR","2003-2004",65453.0,0.0,65453.0,20569.0,0.0,34.0,308.0,159.0
"TAMIL NADU","PERAMBALUR","2004-2005",11111.0,0.0,11111.0,7496.0,0.0,0.0,55.0,179.0
"TAMIL NADU","PERAMBALUR","2005-2006",22250.0,32315.0,54565.0,5862.0,0.0,4.0,192.0,0.0
"TAMIL NADU","PERAMBALUR","2006-2007",10686.0,4230.0,14916.0,4046.0,0.0,10.0,101.0,1.0
"TAMIL NADU","PERAMBALUR","2007-2008",21009.0,585.0,21594.0,10936.0,731.0,0.0,53.0,64.0
"TAMIL NADU","PERAMBALUR","2008-2009",18573.0,1807.0,20380.0,7355.0,125.0,0.0,51.0,70.0
"TAMIL NADU","PERAMBALUR","2009-2010",3711.0,3622.0,7333.0,0.0,300.0,0.0,60.0,40.0
"TAMIL NADU","PERAMBALUR","2010-2011",10036.0,255.0,10291.0,0.0,2759.0,0.0,0.0,0.0
"TAMIL NADU","PERAMBALUR","2011-2012",2632.0,7878.0,10510.0,1049.0,0.0,0.0,13.0,15.0
"TAMIL NADU","PERAMBALUR","2012-2013",7466.0,18.0,7484.0,1410.0,11.0,0.0,38.0,54.0
"TAMIL NADU","PUDUKKOTTAI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PUDUKKOTTAI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PUDUKKOTTAI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PUDUKKOTTAI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PUDUKKOTTAI","2003-2004",18515.0,0.0,18515.0,3350.0,0.0,50.0,197.0,230.0
"TAMIL NADU","PUDUKKOTTAI","2004-2005",31685.0,6615.0,38300.0,5686.0,0.0,0.0,53.0,330.0
"TAMIL NADU","PUDUKKOTTAI","2005-2006",50951.0,291.0,51242.0,9243.0,0.0,0.0,886.0,508.0
"TAMIL NADU","PUDUKKOTTAI","2006-2007",6364.0,180.0,6544.0,1073.0,0.0,0.0,55.0,0.0
"TAMIL NADU","PUDUKKOTTAI","2007-2008",22381.0,520.0,22901.0,4029.0,0.0,0.0,488.0,101.0
"TAMIL NADU","PUDUKKOTTAI","2008-2009",16626.0,487.0,17113.0,13250.0,0.0,0.0,149.0,98.0
"TAMIL NADU","PUDUKKOTTAI","2009-2010",19221.0,27537.0,46758.0,4805.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PUDUKKOTTAI","2010-2011",8029.0,5232.0,13261.0,2007.0,0.0,0.0,0.0,0.0
"TAMIL NADU","PUDUKKOTTAI","2011-2012",23309.0,12996.0,36305.0,243.0,0.0,0.0,1713.0,31.0
"TAMIL NADU","PUDUKKOTTAI","2012-2013",1016.0,12488.0,13504.0,0.0,0.0,0.0,7.0,8.0
"TAMIL NADU","RAMANATHAPURAM","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","RAMANATHAPURAM","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","RAMANATHAPURAM","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","RAMANATHAPURAM","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","RAMANATHAPURAM","2003-2004",80000.0,0.0,80000.0,33600.0,0.0,1.0,627.0,569.0
"TAMIL NADU","RAMANATHAPURAM","2004-2005",6847.0,0.0,6847.0,237.0,0.0,0.0,10.0,2.0
"TAMIL NADU","RAMANATHAPURAM","2005-2006",13173.0,42018.0,55191.0,1741.0,0.0,1.0,76.0,2.0
"TAMIL NADU","RAMANATHAPURAM","2006-2007",3664.0,3844.0,7508.0,695.0,0.0,4.0,185.0,0.0
"TAMIL NADU","RAMANATHAPURAM","2007-2008",22483.0,3084.0,25567.0,6333.0,0.0,0.0,316.0,164.0
"TAMIL NADU","RAMANATHAPURAM","2008-2009",16150.0,1177.0,17327.0,6201.0,0.0,0.0,44.0,12.0
"TAMIL NADU","RAMANATHAPURAM","2009-2010",11374.0,4840.0,16214.0,1178.0,0.0,0.0,13.0,1.0
"TAMIL NADU","RAMANATHAPURAM","2010-2011",3017.0,2371.0,5388.0,1021.0,0.0,0.0,0.0,1.0
"TAMIL NADU","RAMANATHAPURAM","2011-2012",0.0,684.0,684.0,0.0,0.0,0.0,4.0,33.0
"TAMIL NADU","RAMANATHAPURAM","2012-2013",0.0,0.0,0.0,0.0,0.0,0.0,71.0,37.0
"TAMIL NADU","SALEM","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SALEM","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SALEM","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SALEM","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SALEM","2003-2004",30000.0,0.0,30000.0,9052.0,1401.0,2.0,374.0,480.0
"TAMIL NADU","SALEM","2004-2005",14208.0,0.0,14208.0,3552.0,2745.0,22.0,591.0,312.0
"TAMIL NADU","SALEM","2005-2006",46495.0,103740.0,150235.0,9398.0,0.0,6.0,10.0,0.0
"TAMIL NADU","SALEM","2006-2007",5991.0,0.0,5991.0,1497.0,72.0,0.0,217.0,37.0
"TAMIL NADU","SALEM","2007-2008",20209.0,0.0,20209.0,4648.0,404.0,1.0,187.0,60.0
"TAMIL NADU","SALEM","2008-2009",13350.0,0.0,13350.0,3124.0,346.0,1.0,417.0,29.0
"TAMIL NADU","SALEM","2009-2010",14631.0,0.0,14631.0,3658.0,732.0,0.0,16.0,3.0
"TAMIL NADU","SALEM","2010-2011",15341.0,3227.0,18568.0,3835.0,767.0,0.0,0.0,0.0
"TAMIL NADU","SALEM","2011-2012",14399.0,9269.0,23668.0,3600.0,720.0,0.0,98.0,52.0
"TAMIL NADU","SALEM","2012-2013",20703.0,14705.0,35408.0,5176.0,1035.0,0.0,178.0,212.0
"TAMIL NADU","SIVAGANGA","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SIVAGANGA","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SIVAGANGA","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SIVAGANGA","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SIVAGANGA","2003-2004",3834.0,0.0,3834.0,234.0,0.0,1.0,95.0,75.0
"TAMIL NADU","SIVAGANGA","2004-2005",18628.0,0.0,18628.0,1953.0,0.0,1.0,217.0,185.0
"TAMIL NADU","SIVAGANGA","2005-2006",13017.0,0.0,13017.0,1616.0,0.0,8.0,539.0,240.0
"TAMIL NADU","SIVAGANGA","2006-2007",4912.0,0.0,4912.0,858.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SIVAGANGA","2007-2008",44220.0,11713.0,55933.0,4701.0,0.0,2.0,0.0,0.0
"TAMIL NADU","SIVAGANGA","2008-2009",6501.0,7510.0,14011.0,4302.0,0.0,0.0,0.0,20.0
"TAMIL NADU","SIVAGANGA","2009-2010",6362.0,2720.0,9082.0,490.0,0.0,0.0,0.0,81.0
"TAMIL NADU","SIVAGANGA","2010-2011",11872.0,8403.0,20275.0,1876.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SIVAGANGA","2011-2012",5902.0,20780.0,26682.0,1407.0,0.0,0.0,0.0,0.0
"TAMIL NADU","SIVAGANGA","2012-2013",3399.0,1203.0,4602.0,894.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THANJAVUR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THANJAVUR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THANJAVUR","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THANJAVUR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THANJAVUR","2003-2004",1820.0,0.0,1820.0,345.0,0.0,0.0,97.0,322.0
"TAMIL NADU","THANJAVUR","2004-2005",13731.0,0.0,13731.0,2272.0,0.0,15.0,23.0,0.0
"TAMIL NADU","THANJAVUR","2005-2006",14497.0,70940.0,85437.0,6493.0,0.0,0.0,60.0,309.0
"TAMIL NADU","THANJAVUR","2006-2007",14129.0,670.0,14799.0,1417.0,0.0,10.0,595.0,117.0
"TAMIL NADU","THANJAVUR","2007-2008",23624.0,390.0,24014.0,0.0,550.0,0.0,259.0,32.0
"TAMIL NADU","THANJAVUR","2008-2009",17179.0,0.0,17179.0,50.0,0.0,0.0,100.0,16.0
"TAMIL NADU","THANJAVUR","2009-2010",14324.0,0.0,14324.0,0.0,0.0,0.0,8.0,0.0
"TAMIL NADU","THANJAVUR","2010-2011",10110.0,27592.0,37702.0,3.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THANJAVUR","2011-2012",7776.0,11188.0,18964.0,0.0,0.0,0.0,1224.0,50.0
"TAMIL NADU","THANJAVUR","2012-2013",5344.0,3970.0,9314.0,0.0,0.0,0.0,199.0,116.0
"TAMIL NADU","THENI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THENI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THENI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THENI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THENI","2003-2004",6216.0,0.0,6216.0,777.0,380.0,8.0,176.0,188.0
"TAMIL NADU","THENI","2004-2005",12902.0,10000.0,22902.0,1613.0,0.0,0.0,66.0,36.0
"TAMIL NADU","THENI","2005-2006",10222.0,26308.0,36530.0,1048.0,0.0,0.0,8.0,91.0
"TAMIL NADU","THENI","2006-2007",3555.0,42.0,3597.0,0.0,0.0,25.0,4.0,65.0
"TAMIL NADU","THENI","2007-2008",8977.0,1160.0,10137.0,835.0,0.0,1.0,79.0,57.0
"TAMIL NADU","THENI","2008-2009",8120.0,6050.0,14170.0,3802.0,0.0,0.0,22.0,40.0
"TAMIL NADU","THENI","2009-2010",6793.0,2000.0,8793.0,2048.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THENI","2010-2011",5935.0,3100.0,9035.0,1032.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THENI","2011-2012",5980.0,6250.0,12230.0,1169.0,0.0,0.0,35.0,48.0
"TAMIL NADU","THENI","2012-2013",2899.0,1680.0,4579.0,1211.0,4.0,0.0,6.0,27.0
"TAMIL NADU","THOOTHUKUDI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THOOTHUKUDI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THOOTHUKUDI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THOOTHUKUDI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THOOTHUKUDI","2003-2004",19655.0,31467.0,51122.0,5871.0,0.0,3.0,44.0,166.0
"TAMIL NADU","THOOTHUKUDI","2004-2005",6944.0,0.0,6944.0,1630.0,20.0,0.0,56.0,261.0
"TAMIL NADU","THOOTHUKUDI","2005-2006",4197.0,50370.0,54567.0,1360.0,0.0,1.0,86.0,206.0
"TAMIL NADU","THOOTHUKUDI","2006-2007",7496.0,2098.0,9594.0,1945.0,0.0,0.0,4.0,3.0
"TAMIL NADU","THOOTHUKUDI","2007-2008",20433.0,4717.0,25150.0,6570.0,0.0,1.0,45.0,11.0
"TAMIL NADU","THOOTHUKUDI","2008-2009",9394.0,0.0,9394.0,1070.0,0.0,0.0,0.0,0.0
"TAMIL NADU","THOOTHUKUDI","2009-2010",2298.0,1254.0,3552.0,903.0,0.0,0.0,4.0,0.0
"TAMIL NADU","THOOTHUKUDI","2010-2011",5455.0,17040.0,22495.0,1706.0,0.0,0.0,10.0,0.0
"TAMIL NADU","THOOTHUKUDI","2011-2012",4000.0,8054.0,12054.0,2117.0,0.0,0.0,6.0,48.0
"TAMIL NADU","THOOTHUKUDI","2012-2013",3983.0,4850.0,8833.0,2059.0,0.0,0.0,9.0,0.0
"TAMIL NADU","TIRUCHIRAPPALLI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","TIRUCHIRAPPALLI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","TIRUCHIRAPPALLI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","TIRUCHIRAPPALLI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TAMIL NADU","TIRUCHIRAPPALLI","2003-2004",20272.0,0.0,20272.0,6436.0,326.0,0.0,160.0,300.0
"TAMIL NADU","TIRUCHIRAPPALLI","2004-2005",9728.0,12414.0,22142.0,1770.0,176.0,0.0,96.0,176.0
"TAMIL NADU","TIRUCHIRAPPALLI","2005-2006",3353.0,103942.0,107295.0,738.0,100.0,0.0,80.0,321.0
"TAMIL NADU","TIRUCHIRAPPALLI","2006-2007",22492.0,4927.0,27419.0,5175.0,448.0,1.0,330.0,0.0
"TAMIL NADU","TIRUCHIRAPPALLI","2007-2008",15265.0,1634.0,16899.0,2299.0,202.0,4.0,0.0,0.0
"TAMIL NADU","TIRUCHIRAPPALLI","2008-2009",6637.0,890.0,7527.0,4562.0,0.0,0.0,0.0,0.0
"TAMIL NADU","TIRUCHIRAPPALLI","2009-2010",0.0,1025.0,1025.0,0.0,0.0,0.0,0.0,0.0
