"Months","20-21",22.0,23.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,"Mining","Manf.","Elect.","General"
"Jan'91",236.6,114.4,132.3,113.0,91.7,228.9,214.6,199.2,180.0,258.7,211.6,172.0,138.9,189.4,572.9,192.2,319.1,250.0,218.7,258.9,226.9
"Feb'91",228.9,112.0,122.7,99.5,106.7,215.5,205.5,198.3,174.1,247.2,189.5,169.3,135.0,190.0,627.6,187.0,298.6,245.0,216.0,234.6,221.5
"Mar'91",242.0,121.4,133.5,101.1,101.9,203.1,222.7,197.2,186.8,271.0,221.0,186.7,146.7,241.0,1169.2,227.1,346.3,291.3,276.3,262.1,276.4
"Apr'91",224.5,114.2,144.7,96.3,101.0,188.7,200.8,187.4,148.6,243.6,198.5,161.9,133.9,168.4,312.7,161.5,243.0,204.0,188.0,247.4,196.6
"May'91",171.8,116.4,134.3,85.1,106.4,208.0,199.2,186.3,162.9,249.6,198.4,158.7,131.0,175.0,332.5,179.1,267.1,206.1,187.5,249.9,196.8
"Jun'91",120.2,113.2,133.9,95.9,100.8,192.9,201.9,180.4,169.3,241.7,201.5,159.9,135.8,168.3,463.1,173.7,236.8,200.2,192.0,232.8,197.6
"Jul'91",103.9,115.6,141.6,103.6,98.8,174.1,207.8,185.5,170.2,256.6,214.9,162.1,137.5,181.6,486.0,189.6,284.3,198.7,200.5,251.8,206.2
"Aug'91",104.7,103.8,138.6,107.4,106.0,188.5,207.5,184.9,174.5,265.3,206.7,163.3,132.9,175.1,351.8,193.2,278.7,194.6,191.0,251.7,198.4
"Sep'91",103.2,108.3,131.7,104.1,97.1,193.2,169.5,180.8,171.2,260.7,199.8,165.3,133.6,178.0,462.0,192.7,276.9,186.0,195.6,254.1,201.2
"Oct'91",112.9,107.9,129.8,103.7,103.6,180.7,201.3,180.7,178.8,258.7,202.9,165.7,132.5,170.6,380.0,179.8,247.8,215.7,189.4,268.1,201.4
"Nov'91",178.9,99.7,128.1,106.8,93.8,177.1,200.9,177.3,171.3,251.6,196.9,167.2,128.5,172.7,397.2,182.9,257.2,221.0,193.5,251.4,203.3
"Dec'91",247.3,100.5,153.6,111.5,95.1,186.0,206.3,177.2,180.5,268.7,195.2,180.3,135.6,194.4,459.4,195.4,262.1,243.9,215.3,267.1,224.5
"Jan'92",256.5,100.4,146.6,101.1,88.6,177.7,210.8,175.3,170.3,276.5,211.3,175.4,131.8,201.6,612.9,213.0,267.7,260.8,228.9,273.6,237.7
"Feb'92",253.5,101.5,141.1,26.8,87.5,184.5,218.4,176.3,177.5,276.5,208.6,171.0,128.2,181.0,630.0,207.0,264.8,260.3,224.9,256.8,232.6
"Mar'92",258.9,106.0,144.0,47.3,88.2,169.0,211.9,183.6,189.2,284.9,227.2,183.1,136.0,232.8,1036.3,225.2,352.0,278.4,267.7,278.8,270.2
"Apr'92",235.6,109.7,143.0,87.8,78.1,169.6,220.3,170.9,174.7,257.9,196.4,160.0,126.8,166.6,425.9,174.9,308.6,203.3,201.9,264.4,209.2
"May'92",168.8,114.0,145.1,88.7,84.1,182.0,197.0,171.9,176.2,259.3,200.5,163.7,125.8,171.9,372.8,193.2,275.9,207.3,195.4,262.1,204.4
"Jun'92",122.9,114.5,145.7,84.3,73.6,194.0,195.1,173.7,172.1,258.8,212.1,162.1,130.4,176.2,499.6,182.9,266.6,198.7,201.1,247.5,206.1
"Jul'92",103.7,113.7,151.4,80.5,76.3,218.4,209.7,178.9,175.2,270.1,213.2,163.6,122.9,169.0,422.3,176.7,243.7,196.1,196.2,256.6,203.1
"Aug'92",102.5,110.0,148.5,84.1,73.3,186.6,219.3,170.4,173.5,271.9,208.3,160.3,126.8,174.2,430.2,185.2,264.2,191.5,197.5,258.0,203.7
"Sep'92",106.9,108.9,150.0,88.1,84.1,181.3,217.8,191.4,163.7,280.2,207.8,156.4,125.7,187.0,603.4,196.2,272.6,195.5,213.6,263.6,217.2
"Oct'92",109.9,108.5,139.9,84.1,78.5,187.1,219.5,192.9,177.5,286.3,208.6,168.1,124.1,164.5,441.9,184.6,266.7,210.3,200.4,278.4,210.4
"Nov'92",155.6,101.7,148.8,89.3,77.7,172.5,206.2,193.8,178.6,285.2,197.4,173.0,124.3,188.5,460.6,209.7,274.3,223.3,209.9,267.6,218.0
"Dec'92",244.0,106.1,151.8,84.7,73.4,172.7,214.6,190.0,174.6,287.6,194.5,173.7,120.8,196.1,519.0,217.0,266.0,247.4,222.3,283.4,232.2
"Jan'93",258.6,109.7,158.9,89.9,68.5,230.8,211.4,199.5,168.7,282.9,212.4,180.8,118.4,175.0,435.9,207.0,277.3,257.2,216.6,294.4,230.1
"Feb'93",245.0,131.6,155.2,90.4,71.2,222.2,205.7,209.2,169.5,277.8,202.8,167.9,119.9,182.2,455.7,208.6,288.4,252.3,215.0,268.6,225.4
"Mar'93",249.5,135.5,162.8,91.7,71.0,168.9,213.7,210.0,191.0,305.0,253.4,191.8,129.1,222.5,735.9,271.7,370.8,302.0,257.9,293.6,267.0
"Apr'93",177.3,136.2,152.8,99.7,66.4,185.6,206.7,223.5,171.9,277.4,216.3,168.4,122.0,157.7,356.4,167.5,258.7,206.1,197.6,281.4,208.2
"May'93",108.0,143.1,161.3,103.4,57.2,182.5,220.4,215.8,170.1,283.4,220.6,168.2,118.7,166.1,367.8,172.9,266.1,206.4,197.8,286.9,209.0
"Jun'93",103.6,144.9,160.1,96.5,60.9,211.7,216.1,194.0,184.9,272.9,216.8,172.9,120.9,181.0,420.4,190.2,271.7,208.5,203.3,272.0,211.8
