"sl_no","Fin_year","Major_head","HeadsofDevelopment-all-figures-in-Rs-lakhs","Andhra-Pradesh-Approved-Outlay","Andhra-Pradesh-Revised-Outlay","Andhra-Pradesh-Expenditure","Arunachal-Pradesh-Approved-Outlay","Arunachal-Pradesh-Revised-Outlay","Arunachal-Pradesh-Expenditure","Assam-Approved-Outlay","Assam-Revised-Outlay","Assam-Expenditure","Bihar-Approved-Outlay","Bihar-Revised-Outlay","Bihar-Expenditure","Chhatisgarh-Approved-Outlay","Chhatisgarh-Revised-Outlay","Chhatisgarh-Expenditure","Goa-Approved-Outlay","Goa-Revised-Outlay","Goa-Expenditure","Gujarat-Approved-Outlay","Gujarat-Revised-Outlay","Gujarat-Expenditure","Haryana-Approved-Outlay","Haryana-Revised-Outlay","Haryana-Expenditure","Himachal-pradesh-Approved-Outlay","Himachal-pradesh-Revised-Outlay","Himachal-pradesh-Expenditure","Jammu-Kashmir-Approved-Outlay","Jammu-Kashmir-Revised-Outlay","Jammu-Kashmir-Expenditure","Jharkhand-Approved-Outlay","Jharkhand-Revised-Outlay","Jharkhand-Expenditure","Karnataka-Approved-Outlay","Karnataka-Revised-Outlay","Karnataka-Expenditure","Kerala-Approved-Outlay","Kerala-Revised-Outlay","Kerala-Expenditure","MP-Approved-Outlay","MP-Revised-Outlay","MP-Expenditure","Maharashtra-Approved-Outlay","Maharashtra-Revised-Outlay","Maharashtra-Expenditure","Manipur-Approved-Outlay","Manipur-Revised-Outlay","Manipur-Expenditure","Meghalaya-Approved-Outlay","Meghalaya-Revised-Outlay","Meghalaya-Expenditure","Mizoram-Approved-Outlay","Mizoram-Revised-Outlay","Mizoram-Expenditure","Nagaland-Approved-Outlay","Nagaland-Revised-Outlay","Nagaland-Expenditure","Orissa-Approved-Outlay","Orissa-Revised-Outlay","Orissa-Expenditure","Punjab-Approved-Outlay","Punjab-Revised-Outlay","Punjab-Expenditure","Rajasthan-Approved-Outlay","Rajasthan-Revised-Outlay","Rajasthan-Expenditure","Sikkim-Approved-Outlay","Sikkim-Revised-Outlay","Sikkim-Expenditure","TamilNadu-Approved-Outlay","TamilNadu-Revised-Outlay","TamilNadu-Expenditure","Tripura-Approved-Outlay","Tripura-Revised-Outlay","Tripura-Expenditure","UP-Approved-Outlay","UP-Revised-Outlay","UP-Expenditure","Uttrakhand-Approved-Outlay","Uttrakhand-Revised-Outlay","Uttrakhand-Expenditure","WB-Approved-Outlay","WB-Revised-Outlay","WB-Expenditure","Total-States-Approved-Outlay","Total-States-Revised-Outlay","Total-States-Expenditure","AandN-Islands-Approved-Outlay","AandN-Islands-Revised-Outlay","AandN-Islands-Expenditure","Chandigarh-Approved-Outlay","Chandigarh-Revised-Outlay","Chandigarh-Expenditure","DandN-Haveli-Approved-Outlay","DandN-Haveli-Revised-Outlay","DandN-Haveli-Expenditure","DandDiu-Approved-Outlay","DandDiu-Revised-Outlay","DandDiu-Expenditure","Delhi-Approved-Outlay","Delhi-Revised-Outlay","Delhi-Expenditure","Lakshadweep-Approved-Outlay","Lakshadweep-Revised-Outlay","Lakshadweep-Expenditure","Puducherry-Approved-Outlay","Puducherry-Revised-Outlay","Puducherry-Expenditure","Total-UTs-Approved-Outlay","Total-UTs-Revised-Outlay","Total-UTs-Expenditure","Total-States-UTs-Approved-Outlay","Total-States-UTs-Revised-Outlay","Total-States-UTs-Expenditure"
"IX","2009-10","GENERAL ECONOMIC SERVICES","TOTAL - (IX)",57196.65,57196.65,89672.88,113436.07,8056.04,8057.0,28290.0,30625.0,27601.58,57104.82,18283.16,18048.66,25043.21,25043.21,59187.55,7364.18,7364.18,25118.29,71233.14,71233.14,59032.32,29039.04,30237.51,30122.16,9550.0,8997.02,9299.0,63797.61,63797.61,27662.31,41865.0,41865.0,22339.0,70350.0,71807.0,71786.19,42444.0,42444.0,38761.21,35991.48,35991.48,35241.29,59433.0,59433.0,56653.0,74070.46,2315.46,65539.0,5116.0,3691.0,2533.17,6444.0,6444.0,6626.87,36848.0,13764.14,10063.06,27485.6,24944.42,19712.97,11606.69,7510.41,5225.24,4045.13,5687.63,7109.73,7381.76,11223.31,4194.7,8258.68,7905.0,8956.0,4517.83,2776.02,1215.21,84046.0,21771.0,21994.14,8005.94,8005.94,4130.15,4918.9,2153.56,3010.06,994883.19,687468.39,738892.74,1930.0,1930.0,2591.56,179.0,179.0,240.58,206.0,206.0,276.14,361.0,361.0,322.09,658.0,658.0,625.8,550.0,550.0,627.14,7365.25,3980.75,3956.66,11249.25,7864.75,8639.97,1006132.44,695333.14,747532.71
"X","2009-10","SOCIAL SERVICES","Education: 1. General Education",116822.52,116822.52,67809.09,6700.0,18948.58,19408.0,23432.0,24258.0,21861.48,147543.0,139462.97,142042.77,211800.55,211800.55,197554.47,7730.85,7730.85,6485.25,106000.0,106000.0,91284.11,101000.0,121150.0,119289.42,26437.0,26530.45,27367.0,55991.78,55991.78,58687.21,80000.0,80000.0,73284.0,191573.0,178812.0,178832.14,15854.0,15854.0,13302.16,201531.78,201531.78,194217.04,72248.0,72248.0,70803.0,7537.55,9665.3,7358.84,10000.0,14900.0,13473.62,13650.0,13650.0,14904.45,5345.0,6178.34,6258.06,59001.0,73448.61,64893.27,46728.0,49829.81,37559.02,71691.78,81734.44,88274.23,13888.28,13734.68,13120.12,84501.92,73906.0,72602.0,15172.93,15625.54,12801.24,204133.0,198379.0,201242.24,33581.52,33581.52,40972.28,76322.0,104355.39,75563.8,2006217.46,2066130.11,1931250.31,8623.0,8623.0,10295.89,3000.0,3000.0,3996.79,3429.0,3429.0,3191.51,1069.0,1069.0,1567.58,65000.0,65000.0,64468.56,1702.0,1702.0,1374.01,19653.14,11714.58,10607.45,102476.14,94537.58,95501.79,2108693.6,2160667.69,2026752.1
"X","2009-10","SOCIAL SERVICES","Education: 2. Technical Education",64645.14,64645.14,32872.87,0.0,0.0,0.0,2138.0,2538.0,1116.76,11591.0,11522.14,11317.82,5811.46,5811.46,2634.08,3137.61,3137.61,3179.18,38000.0,38000.0,16153.74,15790.0,21990.0,20153.01,3099.0,4282.76,4265.0,1650.0,1650.0,1229.27,7850.0,7850.0,6342.0,13901.0,8401.0,8400.77,5006.0,5006.0,7360.57,9178.0,9178.0,11194.58,24966.0,24966.0,12108.0,165.0,135.0,134.87,750.0,280.0,257.2,300.0,300.0,303.0,194.0,360.22,194.0,1673.0,1923.0,1994.27,5187.0,4680.11,2659.54,1855.06,1525.0,1901.85,196.0,196.0,200.94,4455.87,3917.0,3906.0,195.75,108.5,109.09,11205.0,8500.0,9400.62,2216.01,2216.01,3451.88,26650.1,23758.37,18064.17,261806.0,256877.32,180905.08,802.0,802.0,1383.89,616.0,616.0,669.63,274.0,274.0,207.02,259.0,259.0,325.14,11525.0,11525.0,9969.06,0.0,0.0,0.0,7700.0,7300.0,7169.55,21176.0,20776.0,19724.29,282982.0,277653.32,200629.37
"X","2009-10","SOCIAL SERVICES","Education: 3. Sports & Youth Services ",5327.61,5327.61,4060.88,1151.0,1387.14,1387.0,743.0,883.0,845.2,1829.0,1693.0,1602.78,2215.0,2215.0,3677.73,4020.1,4020.1,1728.3,2683.04,2683.04,2111.72,2300.0,2455.29,2222.41,1083.0,1194.28,1199.0,5200.0,5200.0,6148.89,10000.0,10000.0,3687.0,6863.0,9740.0,9739.67,2205.0,2205.0,9896.51,5022.0,5022.0,5659.67,16717.0,16717.0,12696.0,1550.0,4730.0,1175.0,1350.0,1350.0,1571.02,3225.0,3225.0,5306.0,4066.0,4367.04,4307.5,1000.0,2190.0,1602.54,2522.26,795.05,471.17,612.59,300.0,311.89,820.31,770.31,764.79,2742.77,2743.0,2083.0,2729.0,3288.53,687.94,5173.0,2833.0,3071.0,1864.75,1864.75,1740.33,5400.0,5954.74,3947.89,100414.43,105153.88,93702.83,212.0,212.0,490.96,988.0,988.0,771.56,16.0,16.0,15.0,145.0,145.0,183.96,24510.0,24510.0,27595.93,387.0,387.0,381.24,712.46,682.42,693.73,26970.46,26940.42,30132.38,127384.89,132094.3,123835.21
"X","2009-10","SOCIAL SERVICES","Education: 4. Art & Culture",5827.94,5827.94,6444.5,405.0,3553.64,3094.0,3961.0,3461.0,1580.59,1860.0,1660.0,1466.88,1182.31,1182.31,1007.79,6413.86,6413.86,5512.27,8576.96,8576.96,5278.54,117.0,183.0,89.05,575.0,645.76,657.0,1653.15,1653.15,1067.98,1500.0,1500.0,856.0,17436.0,14105.0,14106.38,2750.0,2750.0,3050.1,1661.0,1661.0,1700.95,8731.0,8731.0,1688.0,1475.4,2075.4,1575.15,650.0,650.0,807.5,300.0,300.0,338.1,736.0,839.15,1021.65,2499.0,2538.81,2509.18,1027.1,6389.04,2851.13,2419.82,2627.0,2723.2,849.95,1349.95,849.95,1981.07,1981.0,3223.0,326.15,156.54,109.64,3745.0,3211.0,3189.1,557.29,557.29,600.33,2866.61,2886.61,2053.96,82083.61,87466.41,69451.92,200.0,200.0,168.79,220.0,220.0,241.53,14.0,14.0,13.41,67.0,67.0,58.0,2195.0,2195.0,2757.51,184.0,184.0,206.64,637.62,739.21,732.29,3517.62,3619.21,4178.17,85601.23,91085.62,73630.09
"X","2009-10","SOCIAL SERVICES","Education: SubTotal (Education)",192623.21,192623.21,111187.34,8256.0,23889.36,23889.0,30274.0,31140.0,25404.03,162823.0,154338.11,156430.25,221009.32,221009.32,204874.07,21302.42,21302.42,16905.0,155260.0,155260.0,114828.11,119207.0,145778.29,141753.89,31194.0,32653.25,33488.0,64494.93,64494.93,67133.35,99350.0,99350.0,84169.0,229773.0,211058.0,211078.96,25815.0,25815.0,33609.34,217392.78,217392.78,212772.24,122662.0,122662.0,97295.0,10727.95,16605.7,10243.86,12750.0,17180.0,16109.34,17475.0,17475.0,20851.55,10341.0,11744.75,11781.21,64173.0,80100.42,70999.26,55464.36,61694.01,43540.86,76579.25,86186.44,93211.17,15754.54,16050.94,14935.8,93681.63,82547.0,81814.0,18423.83,19179.11,13707.91,224256.0,212923.0,216902.96,38219.57,38219.57,46764.82,111238.71,136955.11,99629.82,2450521.5,2515627.72,2275310.14,9837.0,9837.0,12339.53,4824.0,4824.0,5679.51,3733.0,3733.0,3426.94,1540.0,1540.0,2134.68,103230.0,103230.0,104791.06,2273.0,2273.0,1961.89,28703.22,20436.21,19203.02,154140.22,145873.21,149536.63,2604661.72,2661500.93,2424846.77
"X","2009-10","SOCIAL SERVICES","5. Medical & Public Health",141200.31,141200.31,132647.64,2900.0,5945.28,5945.0,41211.0,42185.0,41964.0,17815.0,14415.0,14009.01,51921.04,51921.04,43040.85,9081.64,9081.64,9104.84,113225.0,113225.0,119813.49,20516.0,28457.23,27961.9,13356.0,12298.03,11503.0,29310.44,29310.44,30853.39,40000.0,40000.0,16550.0,89752.0,80895.0,80895.25,11200.0,11200.0,13484.29,26407.0,26407.0,27592.98,151146.0,151146.0,76458.0,2617.0,9457.16,2725.36,5500.0,9250.0,9709.57,18800.0,18800.0,17493.67,3325.0,4295.37,3373.6,16786.2,16794.81,16054.18,16938.92,9797.52,1552.93,37101.85,26885.19,34272.01,3553.0,3760.03,3567.79,89346.36,94100.0,110450.0,11548.12,10902.29,14026.48,190766.0,167165.0,168323.52,18047.98,18047.98,15201.89,55265.0,60240.0,56608.09,1228636.86,1207182.32,1105182.73,5563.0,5563.0,7037.75,4779.0,4779.0,7878.72,1951.0,1951.0,2066.41,1073.0,1073.0,1163.89,101945.0,101945.0,113088.85,1011.0,1011.0,826.11,14919.54,15795.54,16934.53,131241.54,132117.54,148996.26,1359878.4,1339299.86,1254178.99
"X","2009-10","SOCIAL SERVICES","6. Water Supply & Sanitation",78069.37,78069.37,96152.6,4900.0,7886.16,7886.0,20730.0,20730.0,20474.74,33214.0,29214.0,23635.27,23125.93,23125.93,23736.68,18463.34,18463.34,15085.47,186525.0,186525.0,158845.76,70000.0,61500.0,61546.54,18260.0,17524.37,24559.0,18506.7,18506.7,21001.6,27000.0,27000.0,25582.0,153317.0,132607.0,130667.7,102300.0,102300.0,67029.46,31655.0,31655.0,28777.04,95897.0,95897.0,52367.0,10425.0,11765.0,11321.22,4500.0,7700.0,7625.43,6380.0,6380.0,7226.26,960.0,2888.31,2947.17,22283.55,37306.08,37165.04,49506.6,39171.5,25088.0,111139.64,140000.0,144481.57,3632.38,4082.67,3863.74,91525.06,82456.0,63978.0,8937.78,9137.38,9409.48,110578.0,105614.0,123028.22,29660.54,29660.54,16860.64,39970.0,44307.2,40544.16,1371461.89,1371472.55,1250885.79,4922.0,4922.0,5009.95,300.0,300.0,124.0,807.0,807.0,847.1,492.0,492.0,646.19,136565.0,136565.0,164890.0,3673.0,3673.0,3671.0,13134.55,5767.72,6299.16,159893.55,152526.72,181487.4,1531355.44,1523999.27,1432373.19
"X","2009-10","SOCIAL SERVICES","7. Housing (incl. Police Housing)                       ",180800.52,180800.52,141353.94,2150.0,3821.4,3821.0,220.0,220.0,8322.32,85131.0,88074.0,87028.46,6518.25,6518.25,10488.95,1466.1,1466.1,947.98,104336.32,104336.32,117748.3,7350.0,8450.0,7798.45,4897.0,5091.59,4996.0,900.0,900.0,900.0,7300.0,7300.0,2633.0,80862.0,66922.0,73361.66,3330.0,3330.0,3556.53,8764.0,8764.0,12092.11,253405.0,253405.0,128789.0,950.0,5248.0,1060.89,1200.0,1200.0,1150.86,2132.0,2132.0,1924.73,13905.0,14764.79,16010.98,14001.0,29356.64,29356.34,201.0,410.0,408.0,34092.76,37900.0,45265.4,3242.74,5402.74,4918.09,25657.14,25657.0,15881.0,5900.0,5450.0,4967.71,60950.0,77637.0,78067.32,52.0,52.0,0.0,72647.5,50126.18,32392.81,982361.33,994735.53,835241.83,2426.0,2426.0,2745.13,852.0,852.0,1263.42,220.0,220.0,212.18,207.0,207.0,221.5,16070.0,16070.0,18527.48,1050.0,1050.0,1049.0,26384.61,27202.15,11794.45,47209.61,48027.15,35813.16,1029570.94,1042762.68,871054.99
"X","2009-10","SOCIAL SERVICES","8. Urban Development (incl. State Capital Projects & slum Area Development)",215290.68,215290.68,225551.5,5700.0,6271.64,6272.0,36233.0,34083.0,25012.57,127690.0,68499.0,78896.04,89376.1,89376.1,71643.82,15812.94,15812.94,6793.24,261128.0,261128.0,257839.5,130462.0,103723.0,19756.3,5110.0,5253.6,5254.0,26060.98,26060.98,28775.11,37000.0,37000.0,27675.0,433363.0,301574.0,307074.28,85463.0,85463.0,29196.85,89299.06,89299.06,70701.72,311331.0,311331.0,318651.0,7355.67,12598.67,8225.12,7500.0,7500.0,4183.26,8461.0,8461.0,7274.32,10986.0,14081.93,14490.32,32033.45,36235.68,27125.8,11621.1,14109.3,9016.24,247684.2,190000.0,159993.19,15361.81,15043.21,6777.01,143573.33,112642.0,119122.0,7697.22,6748.24,5004.84,394015.0,333491.0,358022.71,79706.32,79706.32,29400.62,263236.9,289012.9,158240.94,3098551.76,2769796.25,2385969.3,3091.0,3091.0,3374.27,15521.0,15521.0,23812.37,480.0,480.0,1475.9,976.0,976.0,1680.75,136361.0,136361.0,133648.32,453.0,453.0,640.75,9421.5,6511.81,5402.94,166303.5,163393.81,170035.3,3264855.26,2933190.06,2556004.6
"X","2009-10","SOCIAL SERVICES","9. Information & Publicity",5000.0,5000.0,5015.84,150.0,298.3,298.0,450.0,350.0,328.84,633.0,833.0,783.54,60.0,60.0,60.0,962.0,962.0,1127.01,2410.0,2410.0,1820.91,2550.0,2550.0,2434.28,73.0,72.98,23.0,512.56,512.56,610.52,2000.0,2000.0,1023.0,1560.0,1435.0,1435.28,930.0,930.0,1785.94,392.57,392.57,586.78,286.0,286.0,80.0,126.0,126.0,125.98,340.0,340.0,427.18,260.0,260.0,275.0,380.0,380.0,380.0,800.0,890.0,825.28,1809.5,1138.0,619.4,0.01,20.0,40.51,568.95,568.95,563.95,254.95,255.0,108.0,835.35,902.66,1213.14,54.0,54.0,53.05,267.49,267.49,190.46,669.79,689.79,486.1,24335.17,23984.3,22720.99,200.0,200.0,177.79,30.0,30.0,36.97,9.0,9.0,8.6,24.0,24.0,19.99,0.0,0.0,0.0,244.0,244.0,129.9,120.0,137.78,130.43,627.0,644.78,503.68,24962.17,24629.08,23224.67
"X","2009-10","SOCIAL SERVICES","10. Development of SCs, STs & OBCs",185657.21,185657.21,184604.43,0.0,0.0,0.0,11409.0,12109.0,9814.73,27235.0,26795.0,25608.72,21728.45,21728.45,19967.08,2113.7,2113.7,2431.11,78745.0,78745.0,79266.43,9100.0,9268.9,8902.45,4669.0,4709.32,3933.0,1975.7,1975.7,1887.45,30914.0,30914.0,24097.0,119159.0,62643.0,62639.6,45731.0,45731.0,43941.54,47055.74,47055.74,56647.3,228610.0,228610.0,180891.0,4000.0,4636.59,3249.9,15.0,15.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,20022.0,21995.94,21450.99,15540.86,11908.37,4031.14,37392.4,37392.4,22748.0,822.88,822.88,1051.99,92525.64,91729.0,90947.0,5826.65,6173.94,7170.36,91208.0,122728.0,131255.67,10343.2,10343.2,0.0,26330.0,26330.0,23565.32,1118129.43,1092131.34,1010122.2,278.0,278.0,302.61,93.0,93.0,79.92,70.0,70.0,70.0,45.0,45.0,37.47,4700.0,4700.0,4172.47,0.0,0.0,0.0,8410.08,9301.36,9385.81,13596.08,14487.36,14048.28,1131725.51,1106618.7,1024170.48
"X","2009-10","SOCIAL SERVICES","11. Labour & Employment",4374.99,4374.99,3203.63,220.0,236.85,237.0,2466.0,2466.0,1306.22,8674.6,7674.6,6390.06,6054.26,6054.26,3246.2,1532.83,1532.83,945.23,18765.0,18765.0,11418.69,12792.0,15292.0,321.69,19.0,17.47,15.0,9256.22,9256.22,6899.56,25481.53,25481.53,17928.0,16765.0,16140.0,16139.94,9225.0,9225.0,4520.53,3703.36,3703.36,4422.29,2692.0,2692.0,1741.0,340.0,370.0,1962.98,480.0,480.0,400.1,220.0,220.0,230.0,575.0,793.64,792.94,2814.8,2985.07,2721.08,3798.0,2387.0,1103.03,1661.67,1624.69,2413.98,287.8,327.87,150.63,16975.96,16976.0,17761.0,453.32,457.84,461.16,9356.0,7376.0,6783.36,1084.51,1084.51,1063.59,9458.0,4672.0,7506.86,169526.85,162666.73,122085.75,300.0,300.0,359.92,125.0,125.0,59.7,74.0,74.0,78.2,80.0,80.0,151.76,1500.0,1500.0,1411.98,235.0,235.0,45.54,873.94,1023.94,1036.89,3187.94,3337.94,3143.99,172714.79,166004.67,125229.74
"X","2009-10","SOCIAL SERVICES","12. Social Security & Social Welfare",40469.11,40469.11,30011.54,1297.0,1631.74,1632.0,7859.0,9209.0,23130.13,83208.61,90048.67,85086.9,12918.73,12918.73,15665.57,14123.2,14123.2,12299.61,22183.5,22183.5,24332.46,66000.0,141750.0,140922.65,5235.6,5732.61,10730.0,13799.71,13799.71,12210.77,40553.47,40553.47,7489.0,19610.0,84635.0,64856.59,20086.0,20086.0,9663.13,77226.63,77226.63,112458.74,172.0,172.0,22644.0,4513.3,8590.16,1692.91,1200.0,1200.0,1154.69,1104.0,1104.0,1001.45,961.5,961.5,2181.99,40742.62,33552.62,33069.88,54289.71,59250.56,51084.65,15438.21,15984.01,17851.76,1552.3,1752.3,747.7,123533.75,138328.0,137957.0,9139.13,8857.92,8904.38,224237.0,235298.0,214981.68,10369.39,10369.39,22041.24,71789.85,70789.85,72304.07,983613.32,1160577.68,1138106.49,366.0,366.0,584.88,515.0,515.0,468.53,100.0,100.0,75.28,123.93,123.93,115.19,33350.0,33350.0,34614.0,96.52,96.52,87.94,3373.0,3784.0,3717.67,37924.45,38335.45,39663.49,1021537.77,1198913.13,1177769.98
"X","2009-10","SOCIAL SERVICES","13. Empowerment of Women & Development of Children",28041.79,28041.79,20069.73,335.0,100.0,100.0,6000.0,6000.0,7765.0,60207.07,61104.04,55117.11,173230.6,173230.6,167238.72,1779.7,1779.7,1376.4,85450.0,85450.0,58315.98,18200.0,18574.5,76637.33,4383.4,5065.67,0.0,5888.63,5888.63,6494.83,34000.0,34000.0,56279.0,90682.0,25837.0,68815.29,12.0,12.0,1994.62,83827.63,83827.63,26241.29,275846.0,275846.0,147865.0,800.0,500.0,1059.29,1432.0,582.0,968.94,500.0,500.0,483.16,1399.5,2344.54,997.9,36511.88,48155.29,44500.44,12221.1,11565.92,9729.62,26175.3,20000.03,32327.53,1126.28,1026.28,1323.83,128093.55,104654.0,94613.0,1942.3,1942.3,2990.33,187585.0,165027.0,108219.74,4907.7,4907.7,9301.67,98621.86,114283.36,103505.11,1369200.29,1280245.98,1104330.86,999.0,999.0,1063.76,768.0,768.0,987.86,132.0,132.0,96.95,296.07,296.07,297.9,30110.0,30110.0,27472.08,124.48,124.48,123.98,12756.58,12910.37,12961.39,45186.13,45339.92,43003.92,1414386.42,1325585.9,1147334.78
"X","2009-10","SOCIAL SERVICES","TOTAL - (X) ",1071527.19,1071527.19,949798.19,25908.0,50080.73,50080.0,156852.0,158492.0,163522.58,606631.28,540995.42,532985.36,605942.68,605942.68,559961.94,86637.87,86637.87,67015.89,1028027.82,1028027.82,944229.63,456177.0,535343.92,488035.48,87197.0,88418.89,94501.0,170705.87,170705.87,176766.58,343599.0,343599.0,263425.0,1234843.0,983746.0,1016964.55,304092.0,304092.0,208782.23,585723.77,585723.77,552292.49,1442047.0,1442047.0,1026781.0,41854.92,69897.28,41667.51,34917.0,45447.0,41749.36,55332.0,55332.0,56760.14,42833.0,52254.83,52956.11,250168.5,307372.55,283268.29,221391.15,211432.18,146173.87,587265.29,555992.76,552605.12,45902.68,48048.4,37900.53,805167.37,749344.0,732631.0,70703.7,69751.68,67855.79,1493005.0,1427313.0,1405638.23,192658.7,192658.7,140824.93,749227.61,797406.39,594783.28,12796338.4,12578420.4,11249956.08,27982.0,27982.0,32995.59,27807.0,27807.0,40391.0,7576.0,7576.0,8357.56,4857.0,4857.0,6469.32,563831.0,563831.0,602616.24,9160.0,9160.0,8536.11,118097.02,102870.88,86866.29,759310.02,744083.88,786232.11,13555648.42,13322504.28,12036188.19
"XI","2009-10","GENERAL SERVICES","GENERAL SERVICES",10970.17,10970.17,15350.64,1660.0,12737.1,12737.1,26488.0,27484.0,17855.73,28377.77,28046.44,29074.04,9403.97,9403.97,6246.48,42507.11,42507.11,15884.52,1712.66,1712.66,790.98,6467.0,14467.7,13486.73,6307.0,5929.49,5728.0,63387.59,63387.59,55718.85,24400.0,24400.0,14457.0,50545.0,56454.0,56453.57,211043.0,211043.0,188977.55,8841.37,8841.37,6150.66,152897.0,152897.0,40934.0,3112.74,7987.74,1657.18,59299.0,4898.0,4829.18,13164.0,13164.0,2744.82,4908.0,5033.45,5074.14,11209.5,10615.49,12400.89,9147.99,13210.23,8783.64,6926.1,10084.03,11592.3,5083.11,10832.11,4447.62,17001.23,29941.0,30104.0,5220.0,4065.72,8716.91,23702.0,17328.0,16383.43,116010.03,116010.03,2284.59,19739.25,28717.13,24546.26,939530.59,942168.53,613410.81,4805.0,4805.0,5670.01,322.0,322.0,430.76,495.0,495.0,538.92,534.0,504.0,557.97,44885.0,44885.0,41693.63,321.0,321.0,242.54,19839.34,10897.79,10332.18,71201.34,62229.79,59466.01,1010731.93,1004398.32,672876.82
"XII","2009-10","GRAND TOTAL         ","GRAND TOTAL         ",3349675.0,3349675.0,2939096.89,210000.0,201600.0,201601.1,600000.0,600000.0,502308.95,1600000.0,1440465.19,1418351.0,1094776.003,1094776.003,1028143.49,224000.0,224000.0,196556.99,2350000.0,2350000.0,2263382.5,1000000.0,1040000.0,962443.93,270000.0,271825.88,280767.0,550000.0,550000.0,527914.11,820000.0,820000.0,652888.0,2950005.0,2596700.0,2596699.51,892000.0,892000.0,777407.93,1617416.53,1617416.53,1460999.95,3595894.0,3595894.0,2773059.0,200000.0,203688.39,178441.38,210000.0,165526.0,141786.33,125000.0,125000.0,106722.08,150000.0,142948.0,142849.574,950000.0,850000.0,772774.06,860000.0,736270.82,497377.72,1732200.0,1733317.0,1802268.54,104500.0,117800.0,101925.57,1750000.0,1749997.0,1783350.0,168000.0,157216.09,173556.78,3900000.0,3568702.0,3721151.11,580081.0,580081.0,351408.71,1415000.0,1445452.0,1212154.45,33268547.533,32218126.873,29567386.654,83318.0,83318.0,88226.42,31922.0,31922.0,44913.36,15571.0,15571.0,18863.87,15434.0,15404.0,16496.56,1000000.0,1000000.0,1104814.45,29686.0,29686.0,26587.18,225000.0,167500.0,144992.8,1400931.0,1343401.0,1444894.64,34669478.533,33561527.873,31012281.294
